"","TLML_22_cfDNA_baseline_2014_12","TLML_22_cfDNA_4W_2015_1","TLML_22_DNA_baseline_2014_12","TLML_22_DNA_infusion_2014_9","TLML_22_DNA_4W_2015_1","TLML_22_DNA_FU_01_2015_2","TLML_22_DNA_FU_02_2015_3","TLML_22_DNA_FU_03_2015_4","TLML_22_RNA_infusion_2014_9","TLML_22_RNA_4W_2015_1","TLML_22_RNA_FU_01_2015_2","TLML_22_RNA_FU_02_2015_3","TLML_22_RNA_FU_03_2015_4","TLML_26_cfDNA_baseline_2015_1","TLML_26_cfDNA_4W_2015_3","TLML_26_DNA_baseline_2014_11","TLML_26_DNA_infusion_2014_6","TLML_26_DNA_4W_2015_3","TLML_26_DNA_FU_01_2015_7","TLML_26_DNA_FU_02_2015_9","TLML_26_RNA_baseline_2015_1","TLML_26_RNA_4W_2015_3","TLML_29_cfDNA_baseline_2016_1","TLML_29_cfDNA_4W_2016_2","TLML_29_DNA_baseline_2016_1","TLML_29_DNA_infusion_2015_10","TLML_29_DNA_4W_2016_2","TLML_29_RNA_baseline_2016_1","TLML_29_RNA_infusion_2015_10","TLML_29_RNA_4W_2016_2","TLML_1_DNA_baseline_2013_9","TLML_1_DNA_infusion_2013_8","TLML_1_DNA_FU_01_2014_1","TLML_1_DNA_FU_02_2014_4","TLML_1_DNA_FU_03_2014_7","TLML_1_RNA_4W_2013_11","TLML_1_RNA_FU_07_2015_2","TLML_1_RNA_FU_10_2015_6","TLML_1_RNA_FU_12_2015_10","TLML_1_RNA_FU_13_2015_11","TLML_1_RNA_FU_16_2016_6","TLML_16_cfDNA_baseline_2015_1","TLML_16_cfDNA_4W_2015_2","TLML_16_DNA_baseline_2015_1","TLML_16_DNA_infusion_2014_4","TLML_16_DNA_4W_2015_2","TLML_16_DNA_FU_01_2015_3","TLML_16_DNA_FU_02_2015_5","TLML_16_DNA_FU_03_2015_6","TLML_16_DNA_FU_04_2015_7","TLML_16_DNA_FU_05_2015_9","TLML_16_RNA_baseline_2015_1","TLML_16_RNA_infusion_2014_4","TLML_16_RNA_FU_01_2015_3","TLML_16_RNA_FU_02_2015_5","TLML_16_RNA_FU_03_2015_6","TLML_16_RNA_FU_04_2015_7","TLML_16_RNA_FU_05_2015_9","TLML_7_DNA_baseline_2014_3","TLML_7_DNA_infusion_2014_2","TLML_7_DNA_4W_2014_4","TLML_7_DNA_12W_2014_6","TLML_7_DNA_17W_2014_7","TLML_7_RNA_baseline_2014_3","TLML_7_RNA_infusion_2014_2","TLML_7_RNA_4W_2014_4","TLML_7_RNA_12W_2014_6","TLML_20_cfDNA_baseline_2015_1","TLML_20_cfDNA_4W_2015_2","TLML_20_DNA_baseline_2015_1","TLML_20_DNA_infusion_2014_7","TLML_20_DNA_4W_2015_2","TLML_20_DNA_FU_01_2015_3","TLML_20_DNA_FU_02_2015_6","TLML_20_RNA_baseline_2015_1","TLML_20_RNA_infusion_2014_7","TLML_20_RNA_4W_2015_2","TLML_20_RNA_FU_01_2015_3","TLML_20_RNA_FU_02_2015_6","TLML_4_cfDNA_baseline_2015_10","TLML_4_cfDNA_4W_2014_12","TLML_4_DNA_baseline_2014_11","TLML_4_DNA_infusion_2013_11","TLML_4_DNA_4W_2014_12","TLML_4_DNA_FU_01_2015_1","TLML_4_RNA_baseline_2015_10","TLML_4_RNA_infusion_2013_11","TLML_4_RNA_4W_2014_12","TLML_4_RNA_FU_01_2015_1","TLML_18_DNA_baseline_2014_8","TLML_18_DNA_infusion_2014_6","TLML_18_DNA_4W_2014_9","TLML_18_RNA_baseline_2014_8","TLML_18_RNA_infusion_2014_6","TLML_18_RNA_4W_2014_9"
"TLML_16_DNA_FU_02_2015_5",0.0113811505167418,0.00188764317518202,0.0119002932977539,0.000163759753128023,0.000965517626844042,0.000744054365324747,0.000533325426926158,0.000543976072476355,5.30041717298093e-05,8.84171165045948e-05,5.24203186571706e-05,3.50003212903133e-05,4.8365321570335e-05,0.00693357233639504,0.00782562269462403,0.00226033075413876,0.00244316117244835,0.00200261457603565,0.00102124725973867,0.00197636626974407,0.000758258088867421,0.00253441198643335,0.00492425237444782,0.00650653142136581,0.0106089716086861,0.000304997419243558,0.00247957337924023,0.00186936078210732,0.000139753357757667,0.000108377646523356,0.00155613649170164,0.000181915262702216,0.00203521633732985,0.00128391054127124,0.00192283292915934,9.97743396249654e-05,0.000143864947909453,0.000221990035078112,0.00030559919355032,0.000134397984030888,0.000261165386143431,0.00423641550625161,0.207943438410462,0.0556985766129721,0.00013816107173516,0.600433001709265,0.777179387892081,1,0.812950511699848,0.358900910404005,0.565341585083942,0.0427958537097299,0.000428477021165509,0.79187054576259,0.909428029937104,0.881506715088064,0.126550221057072,0.654784948976381,0.00545520100936245,0.00602214811763409,0.00209308522308478,0.00578466364061937,0.00795272728872573,0.000241631480991165,0.000231249325513882,2.24890421240815e-05,3.01980280562495e-05,0.00356077053963423,0.00503014125495492,0.00689040115680069,0.000650054006192556,0.000869737129582211,0.0023836056248802,0.00310435501703547,0.000267251797847523,0.000237984910229359,0.000335980514030771,0.000261664178032682,0.00010079897809816,0.00427251105574826,0.00416744093442315,0.00751824404507734,0.000971562524918808,0.00130171891914277,0.00073579946458188,8.9055706925017e-05,0.00032630908122216,0.00012449660148839,0.000223189191939391,0.0127001397075123,0.000997934507552779,0.00592609534851905,0.00101547470127825,0.000515832626195817,0.000359305857427979
"TLML_16_DNA_FU_03_2015_6",0.0153659240242739,0.00261718883975265,0.0166982816050268,0.000235914989932064,0.00138178724418338,0.00106213032597051,0.000764041782113992,0.000781901205478219,7.66132321119249e-05,0.000128379722977191,7.5986090073238e-05,5.08810948200612e-05,7.01826302406168e-05,0.00934045763884828,0.0105554158211984,0.00322171383892574,0.00351658607891112,0.00286055265814534,0.00145362624743232,0.00277093883946056,0.00111198311989788,0.00365061960604629,0.00660892991160689,0.0087443860865606,0.015114636711939,0.000258813132665154,0.00349019292560952,0.00272583689442928,2.63454902116259e-05,0.000142113770667611,0.00221256248530853,0.000259385642520688,0.00290500300460501,0.00185072839731379,0.00273094850132662,0.000146167578007905,0.000210142904397935,0.000325488817159098,0.00044475355414911,0.000197363490666294,0.000382867689173785,0.00568008512995982,0.246239941058325,0.0549154607956972,0.000177542945956358,0.641053062937607,0.833657364761149,0.812950511699848,1,0.283439109995408,0.466143152174799,0.0410424652114776,0.000520202474930978,0.84236226963868,0.786052471623324,0.79599716835944,0.100216759807571,0.53106344105056,0.00820436716604162,0.00869194329933184,0.0030265260572324,0.00823260434261274,0.0106664910450975,0.000353877224865533,0.00033860527932642,3.29837332569536e-05,4.3992275412339e-05,0.00477832891328236,0.00697867884311441,0.00991620972728868,0.000941376210315149,0.00124793730927256,0.00342491610945755,0.00445520058243637,0.000389192586055582,0.000344865509803502,0.000485184350501618,0.000371108395647,0.000148409885429538,0.00573479150580164,0.00577967875278223,0.0104883113908655,0.00141369268254765,0.00186350032422634,0.00104813327674931,0.000132154019829729,0.000476463211941969,0.000181069035725416,0.000321300360044441,0.0179828787161711,0.00141221457376051,0.00827640053045578,0.00148586032180692,0.000737885384764801,0.000521901437026936
"TLML_16_DNA_FU_04_2015_7",0.0291762246095972,0.0056505627813226,0.0384578490249221,0.000632163730670476,0.00346701848083772,0.00262773216682801,0.00193772280278234,0.00201414112236066,0.000214129937258614,0.000356675365882899,0.000213909739038282,0.000143192969761171,0.000195580182780233,0.0175312962916798,0.0199334471505425,0.00806984813173626,0.0093181631438651,0.00725304198248413,0.00361260360989182,0.00634160874128404,0.00330953037474854,0.00992123661546804,0.0121841742252028,0.0162295308171797,0.0378169906134545,0.00123680693192809,0.0091535078246464,0.00803422042669778,0.000579317928408169,0.000465465668847931,0.0054656341346324,0.000650904024138343,0.00733537116038657,0.00494588702115548,0.00670543462997766,0.000430162660228642,0.000625473318817727,0.000956594564560042,0.00132966516544314,0.000586078631976461,0.00113247026325131,0.0104215162909378,0.125185125201782,0.00329368212884776,0.00122534621274213,0.250326882624672,0.311984950386677,0.358900910404005,0.283439109995408,1,0.238428323719372,0.0147746290877154,0.00177490620198713,0.33753824419403,0.348552362584328,0.342348319227379,0.663903915330492,0.548459451764387,0.0229019024647443,0.0234544421439547,0.00836124584175131,0.0224587964565637,0.0204230565496219,0.00104827463146858,0.00100394806404749,9.77458870217325e-05,0.000131149142324237,0.00880080924853549,0.0151263062062131,0.0262661870015053,0.00258551678959792,0.00328224408654682,0.00898389932296702,0.0115139435509308,0.00116842762343403,0.000950908952391297,0.00132167988798042,0.00117467268609481,0.000436442859227611,0.0105758485105678,0.0125017455611151,0.0234046210029227,0.00394437539914341,0.00478451569278782,0.00262324534690473,0.00039613314500731,0.00133068032800804,0.00051094554158309,0.000853590086779487,0.0434595609633943,0.00339821078653417,0.0185706497490534,0.00442255038929207,0.00188605565354223,0.00145125928511608
"TLML_16_DNA_FU_05_2015_9",0.0517436702583418,0.00885393066046832,0.0553335221225311,0.000795406045153154,0.00463700081970701,0.00356693968609339,0.00256729805400615,0.00262522628089829,0.0002591342267787,0.000432218556787599,0.000256696176437489,0.000171462076843402,0.000236528719651292,0.0317361373382073,0.0357833918844897,0.010822864945941,0.0118001536297201,0.00961150062043098,0.00489448122237694,0.00934175825296364,0.00373665752782436,0.0123510510969167,0.0225829981774809,0.0297737772245965,0.0500572219665059,0.00149152351078385,0.0119215163832716,0.00919889426927834,0.000685829749099574,0.000534903159775463,0.00740708141904811,0.000876293199121148,0.00931898002428349,0.00602861165498211,0.00915960406587273,0.000356126054148089,0.000586450578256683,0.00088998529489779,0.00122104527286488,0.000513660786491184,0.000952288059404985,0.0194441264262997,0.119406232754341,0.00400515704858968,0.00142925159832463,0.34680130053799,0.407370940742769,0.565341585083942,0.466143152174799,0.238428323719372,1,0.0181403820021201,0.00210573808194288,0.473279682593979,0.589096980632485,0.546417738971527,0.16367150326287,0.607334898529598,0.0273161930652002,0.0289855683574677,0.0100802103606706,0.0285534919506399,0.0355313124477027,0.00118685079004722,0.00113469296761959,0.000111201823051518,0.0001479103672738,0.0163679149074446,0.0234762703689341,0.033022355787189,0.00316818473888152,0.00419912152287916,0.0114947417949574,0.0149366594720805,0.00129282377863825,0.00116146368870614,0.00163376405024356,0.00126879583336158,0.000499987000934919,0.0196171035538401,0.0194741308879993,0.0350717191778319,0.00475092329269751,0.00626759219844493,0.00353052890980152,0.000447148595964637,0.00160490002505964,0.000609988331953026,0.00108224959220627,0.059397577203834,0.00475953210183922,0.0277423509641308,0.0050004274663314,0.00248528180034529,0.00175480610330958
"TLML_16_RNA_baseline_2015_1",0.000195987576973389,6.47559069833169e-05,0.000701297482737624,3.18128463399345e-05,9.97584720407105e-05,7.46459489982525e-05,5.81164368147993e-05,6.57950696227753e-05,2.00798108541904e-05,3.69916334519585e-05,2.74213345467204e-05,1.91970119191804e-05,2.16949213607045e-05,0.00010710144723793,0.000131229549966731,0.000247042904694045,0.0005197477046162,0.000252019324004287,0.000103606578928155,0.000101052988697515,0.00206814560074004,0.000691421218430976,7.27219135009649e-05,9.97632054698821e-05,0.00133215345727605,0.000145754368019101,0.000376771357965411,0.0036165828548048,9.90121396205517e-05,0.000174955245763754,0.000150516183745951,2.02487863425748e-05,0.000244872883298347,0.0003052666518405,0.000176070454506807,0.000180492211635483,0.000354581626055781,0.000336595566415779,0.000678737377362033,0.000369228116453466,0.000611487215879051,0.0484114043034649,0.0133888708339752,0.327989573446783,0.000281462962689374,0.0314651703484918,0.045618952347469,0.0427958537097299,0.0410424652114776,0.0147746290877154,0.0181403820021201,1,4.67374355281135e-06,0.0519802590805926,0.0437893193573464,0.0403755710629015,0.00656452276686556,0.0286853615293006,0.00274908928347565,0.00178288901377481,0.000827989352328856,0.00121071616597358,0.000119542063885425,0.00062819611214484,0.000535841306633671,5.86584255717438e-05,8.00172843230918e-05,5.21059922093525e-05,0.00018095012931068,0.00162321193415711,0.000231934617879083,0.000165936126114449,0.000451501430366553,0.000496368136598707,0.000816716419546021,9.00022211002717e-05,0.000104479478099929,0.000533914584649468,0.000182611905602231,6.3047354949702e-05,0.000147126936918321,0.000335350237648319,0.000592855337432371,0.000187420969880257,7.79896528346491e-05,0.000247049391571985,0.000336181833060297,7.17221133826765e-05,4.6897627152657e-05,0.00116541405041176,7.55625900329168e-05,0.00027144884119298,0.00281920499439225,6.9948991820803e-05,0.000161440515316131
"TLML_16_RNA_infusion_2014_4",0.00193331683213379,0.000485684655886823,0.00407580847320328,0.000101403148904828,0.000454187395761912,0.000327431025410899,0.000261479047750695,0.000286483523773374,3.87399374854899e-05,6.57715258977165e-05,4.07799999072269e-05,2.77006038679981e-05,3.5377441818148e-05,0.00106950536595853,0.00129376165662416,0.00104943810727422,0.00144106014477801,0.000979524957510254,0.000455600590388306,0.000632814224001089,0.000815849687163147,0.00165516310718982,0.000748240944351399,0.0010138120397845,0.0051231307248623,0.00023265329853754,0.00130489915215578,0.00153966247380109,0.000117260966232804,0.000106894094623311,0.000677405300192802,8.41267431514795e-05,0.000976065112181568,0.000793646087864572,0.000817315572140198,0.000100237608376336,0.000151098235090908,0.000217840289165046,0.000273994908607016,0.000143549195287585,0.00027211490195362,0.00043658732664553,0.00018359442637714,0.00267896173047179,0.831339124051315,2.13505660947701e-05,2.77660688994389e-05,0.000428477021165509,0.000520202474930978,0.00177490620198713,0.00210573808194288,4.67374355281135e-06,1,1.6533538341859e-05,9.66173342325741e-05,4.48945109063943e-05,7.28084895264891e-05,1.8950597410982e-05,0.00444210276164352,0.00399518163660365,0.00151439891247055,0.00347549349220763,0.0214641338113386,0.000221098545226365,0.000240395865750268,1.51840747902345e-05,1.92782879197364e-05,0.000537717585826154,0.00132724520365016,0.00423042079348334,0.000456895849653462,0.000496828257276828,0.00135925334292512,0.00166555996847407,0.00028974536076113,0.000170099155962225,0.000226048018358786,0.00027847243984117,0.000101625537013019,0.000648857655594105,0.00108804956323436,0.00223295042523648,0.000792139208864802,0.000670495412155315,0.000333400221755007,8.82527499440767e-05,0.000296610784544203,9.94338306430106e-05,0.000132160221807906,0.00535481687557928,0.000388445207266365,0.00178616397593839,0.00108333384529811,0.000259397732779244,0.00026836700862749
"TLML_16_RNA_FU_01_2015_3",0.000268063469200437,7.96032624168574e-05,0.00077849613927402,3.01257416456912e-05,0.000106593332808474,7.39296084940859e-05,6.33482967228821e-05,7.35421741597682e-05,1.42981664843028e-05,2.37988850365054e-05,1.57714468083166e-05,1.07875505185796e-05,1.33119485012605e-05,0.000148357142688267,0.000177651269543592,0.000243324744586116,0.000417961906109827,0.000236198206408235,0.000102568559165286,0.000115878235110128,0.000509282483234298,0.000517077356691052,9.98897114251813e-05,0.000136459466409196,0.00123622275508553,8.65058196073112e-05,0.00033536176948694,0.00106903182485718,4.9384533547831e-05,5.70285261518649e-05,0.000150238546643605,1.94920486544864e-05,0.000231687547063423,0.000235099152968904,0.000177741201832242,5.51900890339366e-05,8.97222669289235e-05,0.000113199038418507,0.000184117706937838,8.78264681332419e-05,0.000159743247056658,8.29352460338673e-05,0.295465011004816,0.0805035497967296,0.000139857233516506,0.78222449725516,0.929461027641668,0.79187054576259,0.84236226963868,0.33753824419403,0.473279682593979,0.0519802590805926,1.6533538341859e-05,1,0.792733849878394,0.832301534977846,0.118785178226837,0.527812555092008,0.00158258861310736,0.00127637004654848,0.000509299820863312,0.000969648512979307,0.000119180628537882,0.000154727160443269,0.00013685335062611,1.2865303428157e-05,1.87249894073456e-05,7.16427602230402e-05,0.000220179257101687,0.00125413182984047,0.00015486432962507,0.00013707569696506,0.000374265081251455,0.000427972647618987,0.000187154211125206,5.87418854667739e-05,7.31896664689532e-05,0.000137090805246538,5.53857932573271e-05,8.66073678349206e-05,0.000179577988968291,0.000392060676329584,0.00032107940984746,0.000168490799879786,7.60968245265548e-05,5.96416104835646e-05,0.000139982580896604,3.9325054967915e-05,3.76248110883063e-05,0.00117074275175392,7.98919249431077e-05,0.00031572851425756,0.00066500574721095,6.39196801920916e-05,9.71876985526342e-05
"TLML_16_RNA_FU_02_2015_5",0.000786825777038509,0.000227150100155009,0.00215221352138151,7.73725253475624e-05,0.000284640897225077,0.000198937610386182,0.000167657251445279,0.000193948356083963,3.51908958564441e-05,5.78676842638411e-05,3.77121545105584e-05,2.57709568467127e-05,3.23996214114767e-05,0.000449684756227616,0.000522238829608906,0.0006551972277855,0.00108647848502335,0.000631323762385468,0.000277544363165959,0.00032544625220629,0.00109381852812074,0.00131463110880163,0.000294889049641379,0.000402350641659655,0.00330128567779532,0.000211532831266613,0.000885784586704905,0.00237136378439896,0.000117434616439556,0.000127964238044932,0.000407939778917075,5.25144040212773e-05,0.000623115484223685,0.000604366333622384,0.000485613245960756,0.000122825436096498,0.000195994578582531,0.00025629159126915,0.000403864932262957,0.000188324659247871,0.000348862779011411,0.000243480105640831,0.20295604994292,0.0508674254713255,5.54511452762433e-06,0.561958657632308,0.687498907599516,0.909428029937104,0.786052471623324,0.348552362584328,0.589096980632485,0.0437893193573464,9.66173342325741e-05,0.792733849878394,1,0.932905437536219,0.129091492202446,0.690831379150146,0.00357609868765362,0.00322091377318096,0.00130522026438751,0.00253460086246837,0.000542083104656477,0.000329719408253165,0.000307611013269792,3.10204883523124e-05,4.22121631249605e-05,0.000204274978883846,0.000628498282892335,0.00322029267257066,0.000386552059406112,0.000357091784780535,0.000973675819284506,0.00112590953947204,0.000399195833968114,0.000146039549379525,0.000184510034558223,0.000317696505805104,0.000122901546813255,0.000255686060690779,0.000507142073777322,0.00111211687790341,0.000766545207456371,0.000435451430800897,0.000205707968127396,0.000128390206193099,0.000323132265344453,8.93659481412073e-05,9.74183383370035e-05,0.00318439525110632,0.000214826424969379,0.000891033654188339,0.00143491144923292,0.000162411036741514,0.000241210412182538
"TLML_16_RNA_FU_03_2015_6",0.00128867508239529,0.000371544122258014,0.00352497455130284,0.000124238904127731,0.000463870734342477,0.000324342298766793,0.00027347500305695,0.000313775196852593,5.62640523812843e-05,9.30298755504277e-05,6.10672254936475e-05,4.16213478083225e-05,5.21858586288983e-05,0.000736860433270978,0.000855585466504666,0.0010597404599977,0.00174614378052481,0.00102006536891837,0.00044807785562984,0.000529629514533405,0.00171024632644034,0.00210928411600111,0.000483453274676688,0.000659488971399376,0.00533007787226328,0.000336709851957994,0.00142725744080935,0.0037125125461057,0.000186862273248642,0.000202073982698837,0.000653876628915906,8.49587506929078e-05,0.00100717770848727,0.000969256346249067,0.000786771414270059,0.000193234598974367,0.000307552739169664,0.000404598266502415,0.000635157487438183,0.000298532575803042,0.000549491370458172,0.000392461412659237,0.22169434857707,0.0448915242318878,1.79821275339477e-09,0.675130996358433,0.744193068682192,0.881506715088064,0.79599716835944,0.342348319227379,0.546417738971527,0.0403755710629015,4.48945109063943e-05,0.832301534977846,0.932905437536219,1,0.124557921692616,0.652331583251171,0.00592369163805546,0.00513399835385307,0.00208778988713984,0.00406998620040915,0.000688358575722337,0.000509692954689136,0.000482312031829658,4.88964761861148e-05,6.57984157067975e-05,0.00034687267041398,0.000973783221937682,0.00516378996150612,0.000619120828146601,0.00053230040321579,0.00155852317863206,0.00174102166793395,0.000626404058416432,0.000233758154425207,0.00026736072278027,0.000515195527611452,0.000164614282174628,0.000419188775276825,0.000836966982017561,0.00180972727015957,0.00122562707725135,0.000721248750630398,0.000332706889233138,0.000201057615136174,0.000512642109206685,0.000150868545416057,0.0001568013825766,0.00515456153626516,0.0003564664228163,0.00145636177157939,0.00223523541963502,0.000274137892184837,0.000385546452412355
"TLML_16_RNA_FU_04_2015_7",0.000779927464111288,0.000162860439766838,0.00238664092942071,7.08096767980397e-05,0.000231183211054402,0.000150611343964745,0.000122809655925364,0.000149163082588029,2.65534677992084e-05,3.15997371098569e-05,1.63874292210136e-05,8.11062539019749e-06,1.23990100849321e-05,0.000466523720327145,0.000541325541810176,0.000750878268564124,0.00130951667956219,0.000730219675832874,0.000316926298745676,0.000355785323088443,0.00163598720285883,0.0016177679830184,0.000304862729891895,0.000416534990328877,0.00383084085338542,0.000272361735075549,0.0010410587266826,0.00342749565192775,0.000156323901600691,0.000182790634705084,0.000463651067495589,6.03803195041415e-05,0.000720162442334302,0.000734189456827655,0.000550158434297787,0.000176629689112229,0.000288927581323353,0.000364695362764895,0.000577325765122957,0.000283305915778902,0.000514626303431159,0.000256487838753211,0.0560063124448804,0.00262566302024092,3.37855676381809e-05,0.0823307492091167,0.0921949784067647,0.126550221057072,0.100216759807571,0.663903915330492,0.16367150326287,0.00656452276686556,7.28084895264891e-05,0.118785178226837,0.129091492202446,0.124557921692616,1,0.429692884859597,0.00505121330212411,0.0039874016169267,0.00166317278667914,0.00305223371193037,0.000462138368437857,0.000495600190899594,0.000452545864637849,4.61933237376017e-05,6.20636354870209e-05,0.000218650052840552,0.000666616270107115,0.00391244300228993,0.000457893213710028,0.000417245174252197,0.00116241325792364,0.00134059497592803,0.000604111772358349,0.000158581999892631,0.000221917320982596,0.000490841186078076,0.00017487140156519,0.00026432788193262,0.000550826793594676,0.00120008840674598,0.00099670567361897,0.000524731702940687,0.000235542004224413,0.000187129231652418,0.000439201657159755,0.000124137557417237,0.000117566839975924,0.00362066230073644,0.00018163978574631,0.000963441225826002,0.00213236135458435,0.00013064214486157,0.000302400184135711
"TLML_16_RNA_FU_05_2015_9",0.000928508171786085,0.000287119687382319,0.00292225339593452,0.000130548697107718,0.00042603013090378,0.000290786670454741,0.000255955394504771,0.000302551167535516,6.7090365295881e-05,0.000111186844750727,7.59435028050069e-05,5.22853670924871e-05,6.27891714551841e-05,0.000527264452086187,0.000614063589641088,0.000968414647279843,0.00179967858889195,0.000950233655888382,0.000404556155578957,0.000430255236711264,0.00317573099409701,0.00228568385327007,0.000343139459587136,0.000469595431793792,0.00497708543095747,0.000410377220894208,0.00137727964735073,0.00629497903178633,0.000248044095919026,0.00032567125956895,0.000589512076042164,7.7601742399054e-05,0.000932737626943607,0.00102050369296191,0.000695700616823834,0.000320195268057834,0.000534944799248847,0.000628398294892682,0.00109090633765004,0.000533271087406026,0.000947456582819986,0.000288382401247302,0.152244638085824,0.023385915067628,1.72633776627728e-06,0.388279528949913,0.453341720711009,0.654784948976381,0.53106344105056,0.548459451764387,0.607334898529598,0.0286853615293006,1.8950597410982e-05,0.527812555092008,0.690831379150146,0.652331583251171,0.429692884859597,1,0.00712560281365947,0.00568731467933709,0.00244792313290141,0.00415682265541026,0.000437899764400278,0.000927053328391445,0.000850763978120775,8.80756298523111e-05,0.000118117877135268,0.000246009482916853,0.000758711813955291,0.00542487301514737,0.000706455636417201,0.000538129013998961,0.00157566052696324,0.00175056365606835,0.00119361517645417,0.000270536306831883,0.000305158251435001,0.000884121344256574,0.000307732997368372,0.000297507737995498,0.00064652838463131,0.00144398971743791,0.00158045048711442,0.000686888896004355,0.00030146204548837,0.00037588222140276,0.000744037353638808,0.000191236438216274,0.000160604138555206,0.00453235898894668,0.000256746006130937,0.00116584936092989,0.0041133063149048,0.000176827558029828,0.000462224233444678
"TLML_7_DNA_baseline_2014_3",0.0158248880314195,0.00461777135635313,0.0433595080862079,0.00160415856483435,0.00586645674125045,0.00409252535988573,0.00347721008897283,0.00399688657075279,0.000738384502132795,0.00122904661950161,0.000807152116739176,0.000551173451017165,0.000686474062800029,0.0090712951051725,0.0105286891645424,0.0133126375825342,0.0216439287518412,0.0125131899019535,0.00551837984629971,0.00639934587076958,0.0234714426020466,0.0257813300576367,0.00595583052940298,0.00811873038042886,0.0655213443438051,0.00443879982552982,0.0180948594633003,0.0502065507209643,0.00248576727441488,0.00276586450570397,0.00832830690090492,0.00107845270911825,0.0127252613403784,0.0124319132305222,0.00989952930586315,0.00266342386875848,0.00428437748767327,0.00554046035587204,0.00880382929994681,0.00416205559748244,0.0074651099114316,0.00501722412472899,0.00456374968494247,0.0576448238975131,0.00401695612678476,0.00506972075847838,0.00259200901883059,0.00545520100936245,0.00820436716604162,0.0229019024647443,0.0273161930652002,0.00274908928347565,0.00444210276164352,0.00158258861310736,0.00357609868765362,0.00592369163805546,0.00505121330212411,0.00712560281365947,1,0.0495066067229197,0.0131436288108449,0.0236005501633554,0.00559294380853397,0.126802854654004,0.00376510296861514,3.2600691218041e-06,0.000143337523238652,0.00427626689796027,0.0127004832429007,0.0646595158565634,0.00804791750321909,0.00736218271150148,0.0199726035729629,0.023188098347391,0.00879348816980015,0.0030512329200803,0.00383820755584495,0.00749042158469173,0.00269563618181178,0.00516599114923942,0.0103777958735302,0.0223810331321345,0.016154416986527,0.00916116394572567,0.00420889229074445,0.00287414452180754,0.00690680560244273,0.00199635436698305,0.0020147891658193,0.0633502327222418,0.00448658972127532,0.0170487288036727,0.0305515075696758,0.00349913374053767,0.00447192836012934
"TLML_7_DNA_infusion_2014_2",0.0178226250102359,0.00492437075308887,0.0438037328389924,0.00138483748589249,0.00552559931212973,0.0039172997992413,0.00323324385053047,0.00364464052701015,0.000591052546984328,0.000983925585314183,0.000630626403426221,0.000428254557525365,0.000546862223075601,0.0102772822596623,0.0118983823106994,0.0126386075279583,0.019496186795391,0.0120280469724695,0.00542630938311129,0.00679044884134457,0.0150792625119782,0.022926395272284,0.00679378133060945,0.00923540290944277,0.0612894043249258,0.00350125744068405,0.0164972784554555,0.0339766868894437,0.00185573026758653,0.00189196070911739,0.00799185840872068,0.00101921350644657,0.0115682459702452,0.0106358625644865,0.00936840476783023,0.00179069507920073,0.0027352913029962,0.00373994402972166,0.0057362066171003,0.00263881971745885,0.00489019485314128,0.00573339380361267,0.00522943244197976,0.0487292317274838,0.00359719782860374,0.00550845812004634,0.00266314907835899,0.00602214811763409,0.00869194329933184,0.0234544421439547,0.0289855683574677,0.00178288901377481,0.00399518163660365,0.00127637004654848,0.00322091377318096,0.00513399835385307,0.0039874016169267,0.00568731467933709,0.0495066067229197,1,0.00190081514674156,0.0128955362308911,1.17637928931102e-06,0.00164086844766733,0.375492635926445,0.00510363731922132,0.00136801084246804,0.00488148324210348,0.0134869349329315,0.0561587986633108,0.00662095069345699,0.00654079622977877,0.0177679116142673,0.0211192091549697,0.00549643468920193,0.00249634381996511,0.00321078412868495,0.00499697601594079,0.00182010080938579,0.00589339489959489,0.0110397837902007,0.0232975093273601,0.0123666676520947,0.00842098027712492,0.00400944427223468,0.00178081393691091,0.00493504355055803,0.00155259630331126,0.00177225837454143,0.0611678936604742,0.00442729564066878,0.0182410367974189,0.0193715323544469,0.00323708150245862,0.00372293206541894
