"","TLML_22_cfDNA_baseline_2014_12","TLML_22_cfDNA_4W_2015_1","TLML_22_DNA_baseline_2014_12","TLML_22_DNA_infusion_2014_9","TLML_22_DNA_4W_2015_1","TLML_22_DNA_FU_01_2015_2","TLML_22_DNA_FU_02_2015_3","TLML_22_DNA_FU_03_2015_4","TLML_22_RNA_infusion_2014_9","TLML_22_RNA_4W_2015_1","TLML_22_RNA_FU_01_2015_2","TLML_22_RNA_FU_02_2015_3","TLML_22_RNA_FU_03_2015_4","TLML_26_cfDNA_baseline_2015_1","TLML_26_cfDNA_4W_2015_3","TLML_26_DNA_baseline_2014_11","TLML_26_DNA_infusion_2014_6","TLML_26_DNA_4W_2015_3","TLML_26_DNA_FU_01_2015_7","TLML_26_DNA_FU_02_2015_9","TLML_26_RNA_baseline_2015_1","TLML_26_RNA_4W_2015_3","TLML_29_cfDNA_baseline_2016_1","TLML_29_cfDNA_4W_2016_2","TLML_29_DNA_baseline_2016_1","TLML_29_DNA_infusion_2015_10","TLML_29_DNA_4W_2016_2","TLML_29_RNA_baseline_2016_1","TLML_29_RNA_infusion_2015_10","TLML_29_RNA_4W_2016_2","TLML_1_DNA_baseline_2013_9","TLML_1_DNA_infusion_2013_8","TLML_1_DNA_FU_01_2014_1","TLML_1_DNA_FU_02_2014_4","TLML_1_DNA_FU_03_2014_7","TLML_1_RNA_4W_2013_11","TLML_1_RNA_FU_07_2015_2","TLML_1_RNA_FU_10_2015_6","TLML_1_RNA_FU_12_2015_10","TLML_1_RNA_FU_13_2015_11","TLML_1_RNA_FU_16_2016_6","TLML_16_cfDNA_baseline_2015_1","TLML_16_cfDNA_4W_2015_2","TLML_16_DNA_baseline_2015_1","TLML_16_DNA_infusion_2014_4","TLML_16_DNA_4W_2015_2","TLML_16_DNA_FU_01_2015_3","TLML_16_DNA_FU_02_2015_5","TLML_16_DNA_FU_03_2015_6","TLML_16_DNA_FU_04_2015_7","TLML_16_DNA_FU_05_2015_9","TLML_16_RNA_baseline_2015_1","TLML_16_RNA_infusion_2014_4","TLML_16_RNA_FU_01_2015_3","TLML_16_RNA_FU_02_2015_5","TLML_16_RNA_FU_03_2015_6","TLML_16_RNA_FU_04_2015_7","TLML_16_RNA_FU_05_2015_9","TLML_7_DNA_baseline_2014_3","TLML_7_DNA_infusion_2014_2","TLML_7_DNA_4W_2014_4","TLML_7_DNA_12W_2014_6","TLML_7_DNA_17W_2014_7","TLML_7_RNA_baseline_2014_3","TLML_7_RNA_infusion_2014_2","TLML_7_RNA_4W_2014_4","TLML_7_RNA_12W_2014_6","TLML_20_cfDNA_baseline_2015_1","TLML_20_cfDNA_4W_2015_2","TLML_20_DNA_baseline_2015_1","TLML_20_DNA_infusion_2014_7","TLML_20_DNA_4W_2015_2","TLML_20_DNA_FU_01_2015_3","TLML_20_DNA_FU_02_2015_6","TLML_20_RNA_baseline_2015_1","TLML_20_RNA_infusion_2014_7","TLML_20_RNA_4W_2015_2","TLML_20_RNA_FU_01_2015_3","TLML_20_RNA_FU_02_2015_6","TLML_4_cfDNA_baseline_2015_10","TLML_4_cfDNA_4W_2014_12","TLML_4_DNA_baseline_2014_11","TLML_4_DNA_infusion_2013_11","TLML_4_DNA_4W_2014_12","TLML_4_DNA_FU_01_2015_1","TLML_4_RNA_baseline_2015_10","TLML_4_RNA_infusion_2013_11","TLML_4_RNA_4W_2014_12","TLML_4_RNA_FU_01_2015_1","TLML_18_DNA_baseline_2014_8","TLML_18_DNA_infusion_2014_6","TLML_18_DNA_4W_2014_9","TLML_18_RNA_baseline_2014_8","TLML_18_RNA_infusion_2014_6","TLML_18_RNA_4W_2014_9"
"TLML_7_RNA_infusion_2014_2",0,0,0,1.22559274690565e-07,0,6.53442415404391e-07,3.73785004005931e-05,2.67817161245519e-05,4.33997836041419e-07,3.52366739230811e-06,1.61792763403436e-06,7.53900075503508e-07,1.27382226912199e-06,0,0,2.03788995356677e-05,2.9326213862296e-05,6.3801103938577e-05,1.62932598348475e-06,0,0.000351668898250725,0.000243849572387173,0,0,5.50989823839814e-05,3.30151598311736e-05,0,0.000446088135371438,3.77330185977593e-05,0.000100853078252988,0,1.57631502402497e-07,0.00152877579679431,0.000875260610495312,0.000950935891186252,0.000245045878584531,0.00105293823510733,0.00132993600588637,0.00102585625012698,0.00102453740546917,0.00207148460597317,0,0.000232701535735127,0.000360163978132991,4.64755711414695e-05,6.05755797994963e-05,3.91509704092546e-05,9.48806762797349e-06,2.08490014345567e-05,3.43795096315112e-05,0.000134377303558978,0.000161693543917635,1.59050324777296e-05,9.86972506660316e-05,5.20837734947352e-05,0.00010034434234288,6.73699493676869e-05,8.77136477858691e-05,0.0184378177103231,0.629053240019064,0.210504397740103,0.125658980890831,0.0438669231354513,0.0323736434643333,1,0.118067763822943,0.12133462438664,8.46377021185233e-05,8.04559371312621e-05,0.000128240261641106,8.36118677760045e-06,0.000119986150709119,4.52192870322023e-05,0.000111924485901482,0.000221433226498686,2.82798541203022e-06,0.000112606321673861,0.000130690920540549,0.000152533627234996,0,2.90479232521943e-05,0,9.58026073983307e-05,6.64945664395331e-06,1.02130208169815e-05,0.000928214950107933,0.000135851273788298,7.20325135330722e-06,1.66391932157145e-06,0.000382730249279739,1.29501853410711e-05,0.00175069570185133,0.00115067600918723,4.23160396508128e-06,0.00221660734225897
"TLML_7_RNA_4W_2014_4",0,2.80290846254505e-06,0,2.140323005557e-06,2.17884741760536e-05,6.55743159763334e-06,3.53915930039302e-07,7.18779081799965e-06,1.21840623113522e-06,5.12311567869893e-06,1.10306589520518e-06,6.4966800904039e-07,6.63380893276412e-07,0,0,6.40289458146202e-06,1.50354131370943e-05,2.1004603727907e-05,3.16270904306181e-07,3.09230747441412e-06,3.1708080461349e-05,6.96386138882026e-05,0,0.000113265216259542,0.00010808915002062,2.07142966831472e-05,0,6.04673693664054e-05,3.5779006099913e-05,3.82665674777036e-05,0,2.78379740291025e-07,0.00770423208158975,0.00346939313709485,0.00555285873616494,0.000621096981463762,0.00209060623955003,0.00343551887396542,0.00158863517961552,0.00192460813392095,0.00295539435104419,0,0,1.31487532313709e-05,0.000696954365911241,1.48657233400729e-05,3.77742465619459e-06,0,0,1.0875902131515e-05,0,2.29804175110366e-05,0.000938174291439438,0.000193077709857397,1.87125237684422e-05,1.78114176875418e-05,1.43744403577238e-05,1.51326791867516e-05,0.00981373652639138,0.0485640500021175,0.556059381774185,0.327546938654105,0.211899669875563,0.0302097641556371,0.118067763822943,1,0.952512252621479,8.44471668622092e-05,0.000175452367172893,2.30467869357819e-05,1.52798303784051e-06,0.000146990583132104,4.79331274712913e-05,4.79546602436e-05,3.82153780418907e-05,4.81512162534178e-07,0.000139708947979565,2.26842141212374e-05,9.94849686656652e-05,0,0,0,4.35963556394467e-06,5.02398755853561e-06,0,2.33164961878255e-05,4.59321318015052e-06,2.49826299573459e-06,3.32630182813961e-07,0.000405058217829433,3.88958990560568e-05,0.00839191122269982,0.000729265270520324,1.09533319459968e-05,0.0116081410873189
"TLML_7_RNA_12W_2014_6",0.000632627945115002,0.000130571174592156,5.00107761443003e-06,0.000856404517786565,0.000355363348697509,0.000128989894934625,0.000131046150040063,0.000136104213796356,0.000888990437222047,0.000144347080238944,0.000109588967872737,6.13071565102462e-05,4.62894898857468e-05,0,0,1.38877250000845e-05,0.000347614441188966,2.50103641350119e-05,1.0497947304505e-06,9.7215075553807e-06,3.66862261097478e-05,5.97098766940964e-05,0,0.000112587726868407,3.50717396129182e-05,1.8950382672545e-05,6.01497102279747e-06,4.6273817220576e-05,3.42928375511217e-05,2.18917337179485e-05,0,0,0.00293984467505331,0.0013859787741807,0.00206370080452789,0.000281149407152874,0.000904188005308683,0.00143918742794509,0.00071308328287972,0.000850889547764278,0.00135148518158764,0,4.40225244015527e-05,5.02140378670789e-05,0.00102061787779025,4.2722241477247e-05,1.06497102064585e-05,1.09935880128536e-05,3.87377433076513e-05,4.35601757226614e-05,8.30046820877991e-05,3.91615410887128e-05,0.00115430273245115,8.30486637746829e-05,1.04794711514891e-05,5.04758319705771e-05,4.85651352518692e-05,8.42272559334486e-05,0.0086339329163219,0.036978438001907,0.553016711647569,0.390169385916072,0.160591610149154,0.0330593273387493,0.12133462438664,0.952512252621479,1,1.61732234963587e-05,0.000274550783130707,4.60345218402474e-05,1.25890269912963e-06,0.000249053858501065,5.6040650601269e-05,0.000241473714514578,3.17851306689337e-05,1.45988026404054e-07,0.00020628298127336,6.3906128733552e-05,0.000267031003452497,0,0.00010340715135942,0,9.42448423505042e-06,9.41692860681053e-05,3.51972849232713e-05,3.1945031643591e-05,2.26180597621209e-05,6.88230639218401e-06,7.42713760116713e-06,0.000151250065551338,1.49567463431871e-05,0.00328963655561318,0.000261933478811208,1.64530204918267e-06,0.00441896121532235
"TLML_20_cfDNA_baseline_2015_1",0,0,0.000424497526413278,0,0,0,0,4.9354430691526e-05,0,0.0097560142828379,0,0,0,0,0,0,0,0,0,0,0.00189876115515042,0.00218028010780414,0,0.0448334206525753,0,0,0,0,0,0,0,0,0,0,0,6.01190639274826e-05,0,0,0,0,0,0,0.029093112190441,0,0,0,0,0,0,0,0,0,0,0,0.000214460966296604,0,0,0,0,0,0,0,0,0,8.46377021185233e-05,8.44471668622092e-05,1.61732234963587e-05,1,0.110486100658007,0.00406431550960439,8.41537565001246e-05,0.11109739212315,0.000912987721417534,0.0441320434102954,0.0065502743027524,1.17481013948751e-05,0.252473732769905,0.00539541803609603,0.0948370048672948,0,0.156218376423497,0.00595084900162089,0,0.254220635054471,0.0053610132967725,0.00324526285133559,0.000444530086423307,0.307313822280118,0.0075802768028532,0,0,0,4.14310260692313e-05,3.29256415298561e-05,0.000304208354183442
"TLML_20_cfDNA_4W_2015_2",0,0,0,0,0.00234808501358087,0,0,2.19414976211019e-05,0,0.0260612657224209,3.75801379074473e-07,0,0,0.00139051529886929,0.0143625148349183,0,8.81912344396951e-06,0,0,0,0.00409589573430113,0.00320804359453336,0,0.00847568631210812,0,0.000524178105208085,0,7.89445196367174e-05,0.00187678796585589,0.000342628791606056,0,0,0,0,0,8.28119609033782e-05,0.000129002337001928,0.000240708489350796,0.00118636005459836,0,2.31334448771919e-05,0,0.0345021857513707,0,0,0,0,0,0,0,0,0,0,0,0,0.000790930736510221,0.000203217004925431,0.000543677054528397,0,0,0,0,0,0.000163405234317376,8.04559371312621e-05,0.000175452367172893,0.000274550783130707,0.110486100658007,1,0.0107602343805938,0.0178360701770568,0.940312613705258,0.0117073139029168,0.437064558312915,0.0059038363104634,0.0122001520379978,0.810737110143763,0.0397428087252338,0.535318114394612,0,0.0100822799123903,0,0,5.74374964301957e-06,0,1.53625327591625e-05,0,0,0,0,0,0,2.49936620272622e-05,0,0.00110429168377122
"TLML_20_DNA_baseline_2015_1",0,0,0,0,4.45275237878112e-05,0,3.0152607647692e-06,9.53899289129396e-06,0,3.82659002774367e-05,0,1.81731443877318e-07,2.70500704024718e-07,0,0,0,5.91946781859285e-05,0,0,0,0.000396120919811811,0.000176093913747471,0,0,0.000201673169461389,8.18611941598231e-06,0.000952568005756542,0.000799159596597813,5.17063437416366e-06,6.25127560277222e-05,0,2.41117519664067e-06,8.05826661439627e-05,0,6.28598576258539e-05,1.42607547567002e-05,0.000411910549694138,0.000342230862872166,0.000547009129049963,0.000537717311879503,0.000517156042823688,0,0,6.90407028725065e-05,0,0,0,0,0,0,0,0.000171147757868763,0,0,1.02710702429685e-05,0,3.90965802664806e-06,0,0,0,5.31548167288857e-05,0,0,0.000300516908594038,0.000128240261641106,2.30467869357819e-05,4.60345218402474e-05,0.00406431550960439,0.0107602343805938,1,0.00238950580502222,0.00788664152134062,0.165449923669133,0.0992622325022466,0.500395864498279,0.000466476915335485,0.00176584758766979,0.27653569970248,0.0847871229737721,0,1.02945000507636e-05,8.56419154831052e-05,0.000551492770108859,6.55390546578305e-07,0.000204317024555557,0.000371444639212968,6.3500405982805e-05,5.51527785095089e-06,0.000199675026574886,0,0,0,0.000336573480201105,0,3.20447440923053e-05
"TLML_20_DNA_infusion_2014_7",0.000100083884772356,0.00245065652372633,0.000290008724264021,8.06842181360546e-06,0.00404512089715456,0.00283993898697661,0.00268363900184214,0.00285726084799268,8.89163270389225e-06,0.00327672493870914,0.00207026476130295,0.00172959799478495,0.00176512744907775,0,8.31263738967096e-05,0,0.000413401596262941,0,0,0,1.88103008010581e-05,0.000409861823686962,0,0,8.69779923642258e-06,2.27410762462891e-05,0,4.46682070357316e-05,1.12961439631505e-05,4.53401322643451e-06,0,0,0,0,0,3.05566582128395e-06,6.39079162333912e-06,0.000192383973344511,0.000490437035538216,1.81382493791101e-05,7.9154727154339e-06,0,0,2.60529078284312e-06,0.000255801002760447,0,0,0,0,0,0,3.71331302489518e-05,0,0,0,1.30946392290717e-05,0.000681502262144915,2.17211587931507e-05,0,1.22784106681229e-05,1.32700050379713e-06,0,0.00306869478173015,0.000144997952314544,8.36118677760045e-06,1.52798303784051e-06,1.25890269912963e-06,8.41537565001246e-05,0.0178360701770568,0.00238950580502222,1,0.0361689912581257,0.00318044733099339,0.022031955761294,0.00366979362441926,0.81000465789996,0.0324166807625914,0.011536180595978,0.0230099249478986,0,0,0,5.70492390971237e-06,2.08135601290509e-05,2.87132010785094e-06,2.82828724228425e-05,1.27369840601451e-05,2.5001799720855e-07,9.31992007640487e-07,5.63651885667418e-06,2.21109737912157e-05,0.00077824663004713,0.000943630841788868,6.8547897079762e-06,0.00164461635403434
"TLML_20_DNA_4W_2015_2",0,9.79757990578405e-05,1.27625443441828e-05,2.32272161412475e-05,0.0030003870914625,0.000136958991020591,0.000177001050462716,0.000166606766113788,3.21334864431681e-05,0.0279444666632546,9.60234640562559e-05,7.31215178117069e-05,6.34859429006095e-05,0.00290031015481403,0.0159467863259869,0,2.21938073522857e-06,0,0,0,0.00465144288124663,0.00340496698272644,0,0.00395719877922372,2.1713866298752e-06,0.000253670105240443,0,3.59607866994709e-05,0.000965938871466626,0.00016395930208804,0,0,0,0,0,7.67454908671315e-05,0.000178747611921632,0.000350228156629999,0.00126530057396202,5.54115627413611e-06,5.95975295451935e-06,0,0.0248803799130231,8.61057616781234e-07,2.12343729505023e-06,1.63625517794618e-05,3.05307285061938e-06,4.40714458993326e-06,0,0,0,0,0,5.83807566953108e-06,1.06527978246846e-05,0.000896630911492372,0.00026888991599205,0.000703859239761046,5.4010327638167e-06,7.31036586636067e-06,6.58179040676576e-08,0,2.48135120631251e-05,0.000210042216527935,0.000119986150709119,0.000146990583132104,0.000249053858501065,0.11109739212315,0.940312613705258,0.00788664152134062,0.0361689912581257,1,0.0128131822151831,0.472818430882887,0.00434285025822095,0.030706401447567,0.882242752788418,0.0444519777463418,0.589253824209499,0,0.0121498727664261,0,5.12208558161852e-06,2.34703695345239e-06,0,1.87196810496897e-05,7.55500420691312e-07,4.91603820376954e-07,0,0,1.62993692423042e-06,0,2.86225041030409e-05,1.08198294431107e-06,0.00148692327861246
"TLML_20_DNA_FU_01_2015_3",0,4.87368656234826e-05,8.06738491254687e-05,1.24698225954402e-06,0.000154630570641115,5.16384803978157e-06,2.19675072054797e-05,0.000166553352367959,7.75931267976392e-07,0.000222206416475238,3.35643101896932e-06,8.16405669826207e-06,7.65307017321108e-06,0,0,0,3.44811067525569e-05,9.86305829056803e-06,0,0,0.000211606735652032,0.000582949174118012,0,0,6.37618471745355e-05,3.88037461960398e-05,9.92528708447416e-05,0.000199547568436088,6.27327728748772e-05,0.000101190991460697,0,4.43489522111317e-06,0,0,0,3.26899550480797e-05,2.20576606824159e-05,0,0.000169286828298236,1.63747591586226e-05,2.2848107447332e-05,0,0,0,1.68349118247573e-06,0,0,0,0,0,0,1.42216258858977e-05,0,2.42825065530081e-06,2.81327093321518e-05,0.000161407103868125,5.34826717205736e-05,0,9.32494615257352e-06,8.67656148405389e-05,1.40072325348827e-05,0,0,0.000162385350588523,4.52192870322023e-05,4.79331274712913e-05,5.6040650601269e-05,0.000912987721417534,0.0117073139029168,0.165449923669133,0.00318044733099339,0.0128131822151831,1,0.126726386989034,0.178733106079047,0.000338079393330728,0.00914649513049902,0.743174485747142,0.0931771964595524,0.00045852408166544,0,9.16195115261556e-05,0.00010904417598602,0,0,0.000212859743402164,0.000185855624703365,1.05627568481585e-07,1.25125198652728e-07,8.1639149638727e-05,0,0,2.19214468968339e-05,3.67619329274623e-06,1.30362574967741e-05
"TLML_20_DNA_FU_02_2015_6",0,0,9.24172009273545e-06,0.00143144372218101,0.00176409973012501,0,0,1.89829510221239e-05,0.00101346173529703,0.010029162466846,0,0,0,0.00715937613737217,0.000608798254686446,0,0,0,0,0,0.0031638660624353,0.00224861787239563,0,0.000947936457031775,0,7.04842413367561e-05,0.00018476408637114,6.68248541355481e-05,0.000249787071444127,7.3159124410289e-05,0,0,0,0,9.34852801743855e-06,5.84759104389515e-06,4.99865586931011e-05,8.76800604917995e-05,0.00191754313006869,2.8973015916895e-05,4.0481595365357e-05,0.00101803701963888,0.00893571125144517,0,0,0.000246871758357145,4.26903446406261e-05,6.85660258183065e-05,0,0,0,6.40937834294458e-06,6.05663691051279e-07,9.13289305397381e-05,0.000191026032619974,0.00107685238627041,0.000113836634778484,0.000471174031661605,0.000155526591186019,0,5.79723765774515e-05,0,0,0.000152205912550955,0.000111924485901482,4.79546602436e-05,0.000241473714514578,0.0441320434102954,0.437064558312915,0.0992622325022466,0.022031955761294,0.472818430882887,0.126726386989034,1,0.103298628052358,0.0150111837634156,0.395513252124468,0.209445390574596,0.857574608394426,0,0.003059128584132,0,0,0,0.00034210825248804,1.73723445223741e-05,0,1.55433091119109e-06,0.000255780674272892,0,0,0,6.73289825247321e-05,0,0.000366748902135543
"TLML_20_RNA_baseline_2015_1",0.000270186052279783,7.44286520005054e-05,0.000566274974798518,0.000267532824743328,0.000240868483896185,8.77043083800594e-05,0.000103048973980661,0.000122991448097436,0.00026528979027297,0.000122280408395254,6.65402072680031e-05,4.02966636638443e-05,3.92034871419019e-05,0.000574965465609531,0,0.000126564034214999,0.000192573583234828,0.000112270281861838,4.57584972856875e-05,1.99064678844675e-05,0.00120299633284282,0.000305429195266279,0,0,0.000326782321299266,9.30521759321729e-06,0.00064127154660675,0.000756309112028354,1.92801991697111e-06,0.000107633098336399,0.000126411869919931,1.82462313878466e-06,0.000139424801101486,0.000109917345677382,0.000143656366053182,0.000119387369857996,0.000394798892587372,0.000247842059500191,0.000527456940925605,0.000267077568090794,0.00037805887943436,0,0,0.000544220565330119,2.03168506291858e-05,5.71436352253317e-06,4.33009528219222e-06,0,2.76457946003291e-05,2.77241201246559e-05,0.000235674746855843,0.00132184004690234,2.5729579225048e-05,1.36750736805503e-05,2.81658537869629e-05,3.21894679520983e-05,3.51362434887418e-05,9.32167013578309e-05,0.000224613905307687,0.000605151882409721,0.000155678344453321,0.000165663791190474,0,0.00047019179294575,0.000221433226498686,3.82153780418907e-05,3.17851306689337e-05,0.0065502743027524,0.0059038363104634,0.500395864498279,0.00366979362441926,0.00434285025822095,0.178733106079047,0.103298628052358,1,0.00079303402793676,0.00290600011405156,0.361971301039229,0.0694627979238897,0,0,1.18573344495694e-05,0.000417695455833673,1.06914186725304e-05,1.35030245694652e-05,0.000230211352117318,0.000269934283590193,6.15136353482844e-06,2.64555753662214e-06,7.2339591359667e-05,3.80367550748279e-06,0,0.000742974576019219,8.65413959138096e-06,2.73516500302071e-05
"TLML_20_RNA_infusion_2014_7",0,0,0,0,0.00081803356752521,3.09659047311325e-06,0,0,0,0.00121675664164892,2.74613218363507e-05,0,3.44404348146976e-07,0.000106933578016207,1.81932583716417e-05,1.87605513091414e-06,0.000168757516245542,0,0,0,6.42481930316936e-06,0.000310947978451993,0,0,0,5.28231422395803e-06,0,3.22527109421927e-06,3.68753838089088e-07,1.21462603468206e-06,0,0,0,9.60042171714191e-07,0,1.06248532033053e-06,1.61648214680024e-06,0.000187862454927332,0.000190443019473657,1.96497314649335e-06,8.62414527780921e-06,0,0,0,0.000440035311947425,0,0,0,0,0,0,1.44749526137284e-05,0,0,0,2.42870091693682e-06,0.000902088783162101,7.71272708544008e-07,0,2.99952113595609e-06,1.16653934737625e-07,0,0.00497501562961055,4.46093018066121e-05,2.82798541203022e-06,4.81512162534178e-07,1.45988026404054e-07,1.17481013948751e-05,0.0122001520379978,0.000466476915335485,0.81000465789996,0.030706401447567,0.000338079393330728,0.0150111837634156,0.00079303402793676,1,0.0342183052692209,0.00589196479020965,0.0169363099910704,0,0,0,1.41766625383662e-06,0,3.271898769676e-06,1.77410186482957e-05,5.58357191842997e-07,8.8918612597471e-08,1.84070766463648e-06,0,0,0.00082888444457796,0.000516254187072128,0,0.0016907400388668
"TLML_20_RNA_4W_2015_2",0,0,0,0,0.00253440769713746,8.79747413045239e-07,0,5.30654804170148e-05,0,0.0336316394261879,3.27810834761799e-06,2.36124619796867e-08,1.37027050234285e-07,0.00320443493032136,0.0111953203509114,0,5.77127740768079e-07,0,0,0,0.00465825430410021,0.00428326133736065,0,0.00292315119069591,0,0.000171662045166233,0,1.95676313580745e-05,0.000727781600014436,0.000105635537524506,0,0,0,2.31972225437304e-06,0,5.94484425226964e-05,0.000172499647919893,0.000355444888176896,0.000839338618853772,3.30781188858533e-06,2.92002744362124e-06,0,0.0563905093941922,1.81737242039226e-06,5.13484331187516e-06,7.64032516137917e-06,1.48480760806745e-06,2.02694879443228e-06,0,0,0,8.72752601109906e-07,0,2.69006593839274e-06,4.60555211016824e-06,0.000791341737568153,0.000246497589778181,0.000478485620403425,0,0,6.98278987303583e-08,0,5.8563890026749e-05,0.000202439373693467,0.000112606321673861,0.000139708947979565,0.00020628298127336,0.252473732769905,0.810737110143763,0.00176584758766979,0.0324166807625914,0.882242752788418,0.00914649513049902,0.395513252124468,0.00290600011405156,0.0342183052692209,1,0.0370547070270232,0.559063740667393,0,0.0101495600030282,0,3.42419369620768e-06,4.0219069339227e-07,0,3.29954712197405e-06,2.95042581403468e-07,0,0,0,0,0.000175917643726432,3.63059470387113e-05,0,0.00175893161411859
"TLML_20_RNA_FU_01_2015_3",0.000290787311292276,0.000950561810331755,3.35537076579423e-05,0.000506033856823474,0.00148861814992252,0.00104812595806743,0.00104978250887514,0.00115149501733501,0.000407582549095327,0.00179258061533816,0.00080074163133024,0.000678486808734046,0.000694000544041526,0.00154658146880139,0,4.64109039497412e-05,0,2.71452343089914e-05,9.2117066230693e-07,0,0.000877767600648184,0.000305032790583854,0,0,7.09373836007543e-05,2.34578640520668e-05,0.00116620521752707,0.000276779791767453,3.974736177108e-05,0.000124656410665007,0.000104246382778809,0,0,0.000106065285938633,1.41161930771751e-05,5.02822612526797e-05,0.000391687817093312,0.00029756309580379,0.000960490572471576,0.000244337349473156,0.000396011819456567,0,0.000541120698103226,0.000273305294599693,4.07088797401131e-06,5.4116997549518e-05,0.000115605967403546,0.000179488878249746,0.000423304987078303,0.000118111348050334,0.000994048842380869,0.000103399189330735,7.07864223844159e-07,0.000375108199372883,0.000486566093021398,0.000487113206160813,0.000198643351353264,0.00055884308684644,0.00012554036260064,0.000279238824770926,9.63644148720191e-05,1.47663331757551e-05,0,0.00021024212260956,0.000130690920540549,2.26842141212374e-05,6.3906128733552e-05,0.00539541803609603,0.0397428087252338,0.27653569970248,0.011536180595978,0.0444519777463418,0.743174485747142,0.209445390574596,0.361971301039229,0.00589196479020965,0.0370547070270232,1,0.19183944103872,0,0.000120597668536861,0.000227076312693674,0.000390263360927117,1.66647330762387e-05,0,0.000652571361243517,0.00040628091044632,2.31997929747197e-06,2.49135071838753e-07,5.94642186248794e-06,1.0944197340737e-07,9.31180946595155e-05,0.000358408728056964,1.14733829938308e-07,7.22655839082858e-05
"TLML_20_RNA_FU_02_2015_6",0.00122513652374432,0.000216375129191006,1.21326552783863e-05,0.00216905742470271,0.00250859926774613,0.000192647447406112,0.000221505681906315,0.000235582042468789,0.0020014259799483,0.0148776155582111,0.000182605500058999,9.85198611217229e-05,7.32196113656927e-05,0.00157897915057792,0.00174126272159584,6.50446017371722e-06,1.83038971252119e-05,1.17204404651548e-05,6.41719656067154e-06,4.83710547097077e-06,0.00444615022406209,0.00354080785631773,0,0.00088137895127664,0,6.48182942691753e-05,0.000123579569138269,5.1543055087027e-05,0.000289538942702055,8.4763450716077e-05,0,1.05483755261101e-07,0,2.23992640851611e-05,0,2.67318184546753e-05,0.000388347812170372,0.000579191642632293,0.00195383460997476,0.000202269503197674,0.000214839729957139,0,0.0222349535310165,0,2.39784997399585e-06,7.80627105375817e-05,1.53584471478255e-05,2.36161289632612e-05,0,0,1.02497215417253e-05,1.24850876597673e-05,1.96161951110179e-07,3.11550601357916e-05,6.67483113824353e-05,0.0011248642368747,0.000160533552563664,0.000461120455147901,5.51522624555327e-06,3.91621443713003e-05,0.000127014351104621,3.13625738879838e-06,2.62134615009009e-05,0.000305995822975857,0.000152533627234996,9.94849686656652e-05,0.000267031003452497,0.0948370048672948,0.535318114394612,0.0847871229737721,0.0230099249478986,0.589253824209499,0.0931771964595524,0.857574608394426,0.0694627979238897,0.0169363099910704,0.559063740667393,0.19183944103872,1,0,0.0051358898765243,2.35435374839411e-05,1.20644558922827e-05,3.3647138446277e-06,0,2.81317043095423e-05,8.75484583211339e-06,8.45489731762123e-07,1.01304818051953e-07,6.50735863163086e-05,3.50618129770518e-06,0.000137944871170882,6.09282110923473e-05,6.17081612852999e-06,0.00111080109659415
"TLML_4_cfDNA_baseline_2015_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045852408166544,0,0,0,0,0,0,1,0.0050925996308514,0.179159929382308,0.00434471954914516,0.00445005913628986,0.0203570093853076,0.0626438870838922,0.00110871716250595,0.00185752422562726,0.0143402425104481,0,0,0,0,0,0
"TLML_4_cfDNA_4W_2014_12",0,0,0.000357619771850234,0,7.71433653093887e-07,0,0,3.32767133115267e-05,0,0.000301774503092592,0,0,0,0.00293713020061791,0,0,0,0,0,0,0.00271665883744401,0.00176345725231191,0,0.0196497180537894,0,0,0,1.327854371714e-05,0.000116614382514757,0,0,0,0,0,0,0,0,0,3.82866213793655e-05,0,1.55092667529815e-05,0,0.000593839434043193,0,3.26275990183046e-07,3.31833712595223e-06,0,0,0,0,0,0,0,0,0.000142634542026532,0,0,4.02431153002052e-05,0,0,0,0,0,0,2.90479232521943e-05,0,0.00010340715135942,0.156218376423497,0.0100822799123903,1.02945000507636e-05,0,0.0121498727664261,0,0.003059128584132,0,0,0.0101495600030282,0.000120597668536861,0.0051358898765243,0.0050925996308514,1,0.0100443619836885,0.00563083138875931,0.840835970417193,0.0902856742040262,0.0157439623582593,0.00237604952761719,0.632126434917684,0.0487345429297374,0,0,0,0,0,0
